"","X","Date","Ship_Type","Lat1","Lon1","Piracy_Area","Ship_Name","Location"
"6912",6912,"2008-08-25","Tanker",6.17833333333333,3.39666666666667,"Territorial waters","HELLESPONT CHIVALRY","West Africa"
"6914",6914,"2008-09-07","Container",6.15833333333333,3.58333333333333,"In international waters","MAERSK NEEDHAM","West Africa"
"6916",6916,"2008-09-20","Tanker",6.3,3.31666666666667,"Territorial waters","GREATAF","West Africa"
"6917",6917,"2008-09-23","Container",5.55,0.0015,"Territorial waters","CMA CGM COMOE","West Africa"
"6918",6918,"2008-09-27","Container",6.29133333333333,3.4,"Territorial waters","BERTA","West Africa"
"6919",6919,"2008-10-02","Bulk",3.98616666666667,6.75383333333333,"Territorial waters","IVAN PRIBYLSKIY","West Africa"
"6920",6920,"2008-10-04","Tanker",3.6,6.325,"In international waters","OCEAN GRACE","West Africa"
"6921",6921,"2008-10-21","Tanker",5.57333333333333,0.0666666666666667,"Territorial waters","AQUAMARINE I","West Africa"
"6923",6923,"2008-10-31","Other",4.22233333333333,8.56466666666667,"Territorial waters","BOURBON SAGITTA","West Africa"
"6924",6924,"2008-11-01","Tanker",6.31,3.44,"Territorial waters","FREJA BREEZE","West Africa"
"6925",6925,"2008-11-02","Bulk",6.44283333333333,3.38483333333333,"Territorial waters","PONTICA","West Africa"
"6926",6926,"2008-11-16","Bulk",4.13333333333333,6.83333333333333,"Territorial waters","FRIO ROMA","West Africa"
"6927",6927,"2008-11-16","Bulk",5.5755,5.37316666666667,"Territorial waters","THOR GALAXY","West Africa"
"6928",6928,"2008-11-20","Container",5.575,0.0583333333333333,"Territorial waters","NORTHERN JOY","West Africa"
"6929",6929,"2008-11-26","Tanker",6.31666666666667,3.34,"Territorial waters","SEYCHELLES PRIDE","West Africa"
"6931",6931,"2008-12-16","Tanker",3.72166666666667,7.23,"In international waters","EKTURUS","West Africa"
"6932",6932,"2009-01-15","Bulk",6.09,1.26333333333333,"Territorial waters","LAKE ARU","West Africa"
"6933",6933,"2009-01-15","Tanker",5.35,5.08333333333333,"Territorial waters","SAMHO CORDELIA","West Africa"
"6934",6934,"2009-01-17","Tanker",4.16666666666667,7.23333333333333,"Territorial waters","FRONT CHIEF","West Africa"
"6936",6936,"2009-02-10","Tanker",5.98333333333333,5.78333333333333,"Territorial waters","ARAMIS","West Africa"
"6937",6937,"2009-02-14","Tanker",6.25,3.31666666666667,"Territorial waters","HISTRIA TIBER","West Africa"
"6938",6938,"2009-02-22","Tanker",3.9935,6.77083333333333,"In international waters","KHATANGA","West Africa"
"6939",6939,"2009-03-11","Tanker",6.33,3.42916666666667,"Territorial waters","EMIRATES SWAN","West Africa"
"6940",6940,"2009-03-26","Tanker",6.29933333333333,3.41766666666667,"Territorial waters","MS SIMON","West Africa"
"6942",6942,"2009-04-20","Tanker",4,6.125,"In international waters","ALEYNA MERCAN","West Africa"
"6947",6947,"2009-06-09","Tanker",3.88833333333333,9.53666666666667,"Territorial waters","ANUKET IVORY","West Africa"
"6949",6949,"2009-06-10","Bulk",4.01666666666667,6.81,"In international waters","TENNEI MARU","West Africa"
"6950",6950,"2009-06-27","Bulk",6.26666666666667,3.38333333333333,"Territorial waters","DUDEN","West Africa"
"6954",6954,"2009-08-02","Bulk",3.92433333333333,6.622,"Territorial waters","DUDEN","West Africa"
"6955",6955,"2009-08-03","Bulk",5.474,5.0735,"Territorial waters","SATURNAS","West Africa"
"6962",6962,"2009-09-07","Other",3.89166666666667,6.79166666666667,"In international waters","JASCON 40","West Africa"
"6963",6963,"2009-09-20","Bulk",3.98333333333333,6.76666666666667,"In international waters","NOVA GALICIA","West Africa"
"6964",6964,"2009-09-21","Other",6.365,3.41166666666667,"Territorial waters","MORNING NINNI","West Africa"
"6970",6970,"2009-10-30","Tanker",6.16666666666667,3.55,"In international waters","MYKINES","West Africa"
"6972",6972,"2009-11-15","Bulk",6.21333333333333,3.395,"Territorial waters","AMYNTOR","West Africa"
"6976",6976,"2009-12-15","Container",5.64666666666667,0.0483333333333333,"Territorial waters","CONNORTH","West Africa"
"6980",6980,"2009-12-28","Bulk",6.34166666666667,3.43333333333333,"Territorial waters","NIKOLIS","West Africa"
"6981",6981,"2009-12-29","Tanker",6.2955,3.37833333333333,"Territorial waters","ANNA MARIA A","West Africa"
"6986",6986,"2010-03-20","Other",4.75,8.33333333333333,"Territorial waters","PACIFIC SUPPLIER","West Africa"
"6990",6990,"2010-04-12","Container",6.27666666666667,3.44833333333333,"Territorial waters","CMA CGM MONTENEGRO","West Africa"
"6992",6992,"2010-04-27","Tanker",6.1,3.25,"In international waters","ORANGE EXPRESS","West Africa"
"6993",6993,"2010-05-04","Bulk",6.29833333333333,3.35833333333333,"Territorial waters","OCEAN BEAUTY","West Africa"
"6994",6994,"2010-05-16","Bulk",3.73666666666667,9.40983333333333,"Territorial waters","ARGO","West Africa"
"6995",6995,"2010-05-17","Bulk",3.73333333333333,9.41666666666667,"Territorial waters","NORTH SPIRIT","West Africa"
"6997",6997,"2010-06-27","Bulk",4.15166666666667,7.03166666666667,"Territorial waters","NAME WITHHELD","West Africa"
"6998",6998,"2010-07-02","Bulk",4.1875,6.91733333333333,"Territorial waters","BBC POLONIA","West Africa"
"7000",7000,"2010-07-25","Other",4.26666666666667,8.86666666666667,"Territorial waters","GEO MARINER","West Africa"
"7001",7001,"2010-08-11","Other",4.08333333333333,6.75,"Territorial waters","UAL TYCOON","West Africa"
"7002",7002,"2010-08-12","Container",4.63833333333333,8.37333333333333,"In international waters","BACO-LINER 1","West Africa"
"7006",7006,"2010-09-12","Bulk",3.88333333333333,9.53333333333333,"Territorial waters","SALMA","West Africa"
"7008",7008,"2010-09-22","Other",3.83333333333333,6.91,"Territorial waters","JASCON 30","West Africa"
"7009",7009,"2010-09-22","Bulk",6.44166666666667,3.387,"Territorial waters","FENG SHUN SHAN","West Africa"
"7011",7011,"2010-10-01","Tanker",4.0575,6.80116666666667,"Territorial waters","ECKHARDT","West Africa"
"7012",7012,"2010-10-11","Tanker",6.03333333333333,3.41666666666667,"In international waters","GLENDA MEREDITH","West Africa"
"7013",7013,"2010-10-19","Tanker",6.284,3.42433333333333,"Territorial waters","PORT UNION","West Africa"
"7014",7014,"2010-10-20","Container",6.125,3.445,"Territorial waters","MARIANNE SCHULTE","West Africa"
"7015",7015,"2010-10-25","Other",5.81333333333333,4.385,"Territorial waters","MAERSK BEATER","West Africa"
"7017",7017,"2010-11-05","Other",4.63333333333333,8.37333333333333,"Territorial waters","PACIFIC SUPPLIER","West Africa"
"7018",7018,"2010-11-07","Container",6,3.66,"In international waters","MOL VALPARAISO","West Africa"
"7021",7021,"2010-11-22","Tanker",5.97566666666667,3.31666666666667,"Territorial waters","NS SPIRIT","West Africa"
"7023",7023,"2010-12-14","Container",5.66666666666667,3.31666666666667,"In international waters","JONNY RITCHER","West Africa"
"7024",7024,"2010-12-14","Bulk",5.91666666666667,3.28333333333333,"In international waters","BM WARRIOR","West Africa"
"7025",7025,"2010-12-15","Container",6.01,3.55833333333333,"In international waters","ANDRE RICKMERS","West Africa"
"7026",7026,"2010-12-24","Tanker",6.12833333333333,2.62,"In international waters","VALLE DI CORDOBA","West Africa"
"7027",7027,"2011-01-09","Tanker",6.26666666666667,3.38333333333333,"Territorial waters","CHASSIRON","West Africa"
"7028",7028,"2011-01-10","Bulk",6.3,3.35,"Territorial waters","GLORY 2","West Africa"
"7033",7033,"2011-02-10","Tanker",5.53166666666667,3.09,"In international waters","ELBTANK GERMANY","West Africa"
"7034",7034,"2011-02-10","Tanker",5.53333333333333,3.09166666666667,"In international waters","AS LEVANTIA","West Africa"
"7036",7036,"2011-03-03","Tanker",4.48366666666667,8.367,"Territorial waters","GANDARI","West Africa"
"7037",7037,"2011-03-03","Tanker",6.31166666666667,3.41666666666667,"Territorial waters","MAERSK ETIENNE","West Africa"
"7038",7038,"2011-03-21","Tanker",4.33333333333333,2.95,"In international waters","CAPE BON","West Africa"
"7039",7039,"2011-03-26","Tanker",6.08333333333333,1.26666666666667,"Territorial waters","IRENE THERESA","West Africa"
"7040",7040,"2011-04-13","Tanker",5.26666666666667,2.08333333333333,"Territorial waters","ALESSANDRA BOTTIGLIERI","West Africa"
"7041",7041,"2011-04-20","Bulk",5.01,3.73833333333333,"In international waters","STAR GAMMA","West Africa"
"7042",7042,"2011-04-29","Tanker",6.1,2.61666666666667,"In international waters","GLADIATOR","West Africa"
"7044",7044,"2011-05-08","Tanker",6.265,2.445,"Territorial waters","SEA KING","West Africa"
"7045",7045,"2011-05-08","Tanker",6,2.36666666666667,"In international waters","FREJA NORDICA","West Africa"
"7051",7051,"2011-06-08","Tanker",6.28333333333333,2.51666666666667,"Territorial waters","ARISTOFANIS","West Africa"
"7052",7052,"2011-06-14","Tanker",5.86666666666667,2.6,"Territorial waters","NEW RANGER","West Africa"
"7055",7055,"2011-06-24","Tanker",6.14316666666667,2.471,"Territorial waters","SILVAPLANA","West Africa"
"7056",7056,"2011-06-24","Tanker",6.15833333333333,2.53333333333333,"In international waters","PATERNA","West Africa"
"7057",7057,"2011-06-24","Tanker",6.265,2.55666666666667,"Territorial waters","SP ATLANTA","West Africa"
"7058",7058,"2011-06-30","Tanker",6,2.48333333333333,"Territorial waters","FREJA HAFNIA","West Africa"
"7059",7059,"2011-07-06","Tanker",6.26,2.38333333333333,"Territorial waters","VARG STAR","West Africa"
"7061",7061,"2011-07-16","Tanker",6.14666666666667,2.50133333333333,"Territorial waters","AEGEAN STAR","West Africa"
"7064",7064,"2011-07-24","Tanker",5.98933333333333,2.40183333333333,"In international waters","RBD ANEMA E CORE","West Africa"
"7070",7070,"2011-08-20","Tanker",5.63333333333333,2.65,"In international waters","EMOCEAN","West Africa"
"7071",7071,"2011-08-21","Other",5.11116666666667,2.49283333333333,"In international waters","CAPE ENDURANCE","West Africa"
"7075",7075,"2011-09-14","Tanker",6.01166666666667,1.32666666666667,"Territorial waters","CAPE TALARA","West Africa"
"7076",7076,"2011-09-14","Tanker",6.02316666666667,1.305,"Territorial waters","ABU DHABI STAR","West Africa"
"7077",7077,"2011-09-16","Bulk",6.06166666666667,1.29166666666667,"Territorial waters","E. R. BERGAMO","West Africa"
"7078",7078,"2011-09-22","Tanker",6.01666666666667,1.25,"Territorial waters","TORM ESBJERG","West Africa"
"7079",7079,"2011-09-24","Tanker",6.01666666666667,1.25,"Territorial waters","TORM ESBJERG","West Africa"
"7081",7081,"2011-10-02","Other",4.1,2.85,"Territorial waters","BALTIC MARINER","West Africa"
"7083",7083,"2011-10-08","Tanker",4.91666666666667,3.26666666666667,"In international waters","CAPE BIRD","West Africa"
"7084",7084,"2011-10-23","Other",4.26,1.42666666666667,"Territorial waters","VERA D","West Africa"
"7085",7085,"2011-10-26","Bulk",4.26,1.42666666666667,"Territorial waters","NOVA FRIESIA","West Africa"
"7086",7086,"2011-10-30","Other",3.44166666666667,6.7,"Territorial waters","HALIFAX","West Africa"
"7087",7087,"2011-10-30","Bulk",4.66666666666667,2.81666666666667,"In international waters","DESERT VOYAGER","West Africa"
"7088",7088,"2011-10-31","Bulk",4.83333333333333,2.8,"In international waters","DESERT VOYAGER","West Africa"
"7089",7089,"2011-11-17","Other",3.975,5.54166666666667,"In international waters","LAMNALCO FALCON","West Africa"
"7090",7090,"2011-12-06","Other",5.26666666666667,4.035,"Territorial waters","PACIFIC AMETHYST","West Africa"
"7091",7091,"2011-12-06","Tanker",4.215,6.92666666666667,"Territorial waters","PORT MOODY","West Africa"
"7092",7092,"2012-01-03","Tanker",5.85833333333333,3.09666666666667,"In international waters","TRADEWIND","West Africa"
"7093",7093,"2012-01-09","Container",3,7.46666666666667,"In international waters","NEDLLOYD TESLIN","West Africa"
"7094",7094,"2012-01-09","Bulk",3.35666666666667,7.215,"In international waters","SPAR RIGEL","West Africa"
"7099",7099,"2012-02-09","Tanker",4.78333333333333,2.26666666666667,"In international waters","SAPHINA","West Africa"
"7100",7100,"2012-02-11","Bulk",5.19166666666667,3.45166666666667,"In international waters","CASSIOPEIA","West Africa"
"7101",7101,"2012-02-13","Bulk",4.71666666666667,3.8,"In international waters","FOURSEAS SW","West Africa"
"7102",7102,"2012-02-16","Tanker",6.3,3.33333333333333,"Territorial waters","NAME WITHHELD","West Africa"
"7104",7104,"2012-02-28","Bulk",4.2,6.93333333333333,"Territorial waters","BREIZ KLIPPER","West Africa"
"7105",7105,"2012-02-29","Tanker",4.33333333333333,5.78333333333333,"Territorial waters","OLIVIA I","West Africa"
"7107",7107,"2012-03-07","Tanker",4.20833333333333,6.91,"Territorial waters","SP ATLANTA","West Africa"
"7110",7110,"2012-03-22","Tanker",2.95333333333333,6.2075,"In international waters","ZOUZOU TANKER","West Africa"
"7112",7112,"2012-04-12","Tanker",5.975,1.28,"Territorial waters","SCF PROVIDER","West Africa"
"7113",7113,"2012-04-12","Bulk",6.02,1.28833333333333,"Territorial waters","SEAPOWET","West Africa"
"7114",7114,"2012-04-26","Tanker",6.03333333333333,1.25,"Territorial waters","ATLANTIC GEMINI","West Africa"
"7116",7116,"2012-04-30","Tanker",6.019,1.34,"Territorial waters","BW RHINE","West Africa"
"7117",7117,"2012-05-03","Other",4.765,11.8333333333333,"Territorial waters","PACIFIC RAIDER","West Africa"
"7118",7118,"2012-05-07","Other",4.4365,4.98066666666667,"In international waters","ARK CHARLY","West Africa"
"7119",7119,"2012-05-08","Other",3.89166666666667,5.59833333333333,"In international waters","KING OF CALABAR","West Africa"
"7120",7120,"2012-05-17","Other",4.65333333333333,4.75333333333333,"In international waters","UAL TRANSPORTER","West Africa"
"7122",7122,"2012-06-01","Tanker",6.32233333333333,3.49016666666667,"Territorial waters","ERMAR","West Africa"
"7124",7124,"2012-06-25","Tanker",5.54166666666667,3.53333333333333,"In international waters","NAME WITHHELD","West Africa"
"7125",7125,"2012-06-30","Tanker",4.02833333333333,6.10166666666667,"In international waters","FAIR ERMIS","West Africa"
"7126",7126,"2012-06-30","Tanker",2.66666666666667,6.13833333333333,"In international waters","CAP GUILLAUME","West Africa"
"7127",7127,"2012-06-30","Container",2.64833333333333,6.15833333333333,"In international waters","ANGLIA","West Africa"
"7130",7130,"2012-07-17","Bulk",6.28833333333333,2.46833333333333,"Territorial waters","ARGOS","West Africa"
"7131",7131,"2012-07-27","Tanker",6,1.28333333333333,"Territorial waters","BLUE SKY 1","West Africa"
"7132",7132,"2012-07-27","Tanker",6.08333333333333,1.3,"Territorial waters","URSULA","West Africa"
"7133",7133,"2012-07-30","Tanker",6.04166666666667,1.275,"Territorial waters","ESHIPS DUGON","West Africa"
"7134",7134,"2012-08-03","Other",3.76666666666667,6.66666666666667,"In international waters","JASCON 33","West Africa"
"7135",7135,"2012-08-06","Tanker",6.05,1.26666666666667,"Territorial waters","TERNEN","West Africa"
"7138",7138,"2012-08-17","Tanker",6.02233333333333,1.22,"Territorial waters","ORITSELA","West Africa"
"7139",7139,"2012-08-18","Tanker",5.83333333333333,1.23333333333333,"Territorial waters","ANUKET EMERALD","West Africa"
"7141",7141,"2012-08-28","Tanker",6,1.26666666666667,"Territorial waters","ENERGY CENTURION","West Africa"
"7142",7142,"2012-09-05","Tanker",6.18333333333333,2.93333333333333,"Territorial waters","ABU DHABI STAR","West Africa"
"7144",7144,"2012-09-09","Tanker",6.1505,2.88933333333333,"In international waters","TORM GERTRUD","West Africa"
"7145",7145,"2012-10-04","Tanker",4.81333333333333,1.41833333333333,"In international waters","WAPPEN VON HAMBURG","West Africa"
"7147",7147,"2012-10-15","Other",3.65,6.23333333333333,"In international waters","BOURBON LIBERTY 249","West Africa"
"7149",7149,"2012-10-24","Other",3.90666666666667,5.41833333333333,"Territorial waters","BACO-LINER 2","West Africa"
"7152",7152,"2012-11-30","Tanker",6.03833333333333,1.305,"Territorial waters","ATLANTIC LILY","West Africa"
